planner,scenario,instance,parameter,value,metric,result
Modified,dense_city,8,density_radius,3,success,1.0
Modified,dense_city,9,density_radius,3,success,0.0
Modified,dense_city,10,density_radius,3,success,1.0
Modified,dense_city,11,density_radius,3,success,1.0
Modified,dense_city,12,density_radius,3,success,1.0
Modified,dense_city,13,density_radius,3,success,1.0
Modified,dense_city,14,density_radius,3,success,1.0
Modified,dense_city,15,density_radius,3,success,1.0
Modified,dense_city,16,density_radius,3,success,1.0
Modified,dense_city,17,density_radius,3,success,1.0
Modified,dense_city,18,density_radius,3,success,1.0
Modified,dense_city,19,density_radius,3,success,1.0
Modified,dense_city,20,density_radius,3,success,1.0
Modified,dense_city,21,density_radius,3,success,1.0
Modified,dense_city,22,density_radius,3,success,1.0
Modified,dense_city,23,density_radius,3,success,1.0
Modified,dense_city,24,density_radius,3,success,1.0
Modified,dense_city,25,density_radius,3,success,1.0
Modified,dense_city,26,density_radius,3,success,1.0
Modified,dense_city,27,density_radius,3,success,1.0
Modified,dense_city,28,density_radius,3,success,1.0
Modified,dense_city,29,density_radius,3,success,1.0
Modified,normal_city,0,density_radius,6,success,1.0
Modified,normal_city,1,density_radius,6,success,1.0
Modified,normal_city,2,density_radius,6,success,1.0
Modified,normal_city,3,density_radius,6,success,1.0
Modified,normal_city,4,density_radius,6,success,1.0
Modified,normal_city,5,density_radius,6,success,1.0
Modified,normal_city,6,density_radius,6,success,1.0
Modified,normal_city,7,density_radius,6,success,1.0
Modified,normal_city,8,density_radius,6,success,1.0
Modified,normal_city,9,density_radius,6,success,1.0
Modified,normal_city,10,density_radius,6,success,1.0
Modified,normal_city,11,density_radius,6,success,1.0
Modified,normal_city,12,density_radius,6,success,1.0
Modified,normal_city,13,density_radius,6,success,1.0
Modified,normal_city,14,density_radius,6,success,1.0
Modified,normal_city,15,density_radius,6,success,1.0
Modified,normal_city,16,density_radius,6,success,1.0
Modified,normal_city,17,density_radius,6,success,1.0
Modified,normal_city,18,density_radius,6,success,1.0
Modified,normal_city,19,density_radius,6,success,1.0
Modified,normal_city,20,density_radius,6,success,1.0
Modified,normal_city,21,density_radius,6,success,1.0
Modified,normal_city,22,density_radius,6,success,1.0
Modified,normal_city,23,density_radius,6,success,1.0
Modified,normal_city,24,density_radius,6,success,1.0
Modified,normal_city,25,density_radius,6,success,1.0
Modified,normal_city,26,density_radius,6,success,1.0
Modified,normal_city,27,density_radius,6,success,1.0
Modified,normal_city,28,density_radius,6,success,1.0
Modified,normal_city,29,density_radius,6,success,1.0
Modified,blocked_road,0,density_radius,6,success,1.0
Modified,blocked_road,1,density_radius,6,success,1.0
Modified,blocked_road,2,density_radius,6,success,1.0
Modified,blocked_road,3,density_radius,6,success,1.0
Modified,blocked_road,4,density_radius,6,success,1.0
Modified,blocked_road,5,density_radius,6,success,1.0
Modified,blocked_road,6,density_radius,6,success,1.0
Modified,blocked_road,7,density_radius,6,success,1.0
Modified,blocked_road,8,density_radius,6,success,1.0
Modified,blocked_road,9,density_radius,6,success,1.0
Modified,blocked_road,10,density_radius,6,success,1.0
Modified,blocked_road,11,density_radius,6,success,1.0
Modified,blocked_road,12,density_radius,6,success,1.0
Modified,blocked_road,13,density_radius,6,success,1.0
Modified,blocked_road,14,density_radius,6,success,1.0
Modified,blocked_road,15,density_radius,6,success,1.0
Modified,blocked_road,16,density_radius,6,success,1.0
Modified,blocked_road,17,density_radius,6,success,1.0
Modified,blocked_road,18,density_radius,6,success,1.0
Modified,blocked_road,19,density_radius,6,success,1.0
Modified,blocked_road,20,density_radius,6,success,1.0
Modified,blocked_road,21,density_radius,6,success,1.0
Modified,blocked_road,22,density_radius,6,success,1.0
Modified,blocked_road,23,density_radius,6,success,1.0
Modified,blocked_road,24,density_radius,6,success,1.0
Modified,blocked_road,25,density_radius,6,success,1.0
Modified,blocked_road,26,density_radius,6,success,1.0
Modified,blocked_road,27,density_radius,6,success,1.0
Modified,blocked_road,28,density_radius,6,success,1.0
Modified,blocked_road,29,density_radius,6,success,1.0
Modified,dense_city,0,density_radius,6,success,1.0
Modified,dense_city,1,density_radius,6,success,1.0
Modified,dense_city,2,density_radius,6,success,1.0
Modified,dense_city,3,density_radius,6,success,1.0
Modified,dense_city,4,density_radius,6,success,1.0
Modified,dense_city,5,density_radius,6,success,1.0
Modified,dense_city,6,density_radius,6,success,1.0
Modified,dense_city,7,density_radius,6,success,1.0
Modified,dense_city,8,density_radius,6,success,1.0
Modified,dense_city,9,density_radius,6,success,0.0
Modified,dense_city,10,density_radius,6,success,1.0
Modified,dense_city,11,density_radius,6,success,1.0
Modified,dense_city,12,density_radius,6,success,1.0
Modified,dense_city,13,density_radius,6,success,1.0
Modified,dense_city,14,density_radius,6,success,1.0
Modified,dense_city,15,density_radius,6,success,1.0
Modified,dense_city,16,density_radius,6,success,1.0
Modified,dense_city,17,density_radius,6,success,1.0
Modified,dense_city,18,density_radius,6,success,1.0
Modified,dense_city,19,density_radius,6,success,1.0
Modified,dense_city,20,density_radius,6,success,1.0
Modified,dense_city,21,density_radius,6,success,1.0
Modified,dense_city,22,density_radius,6,success,1.0
Modified,dense_city,23,density_radius,6,success,1.0
Modified,dense_city,24,density_radius,6,success,1.0
Modified,dense_city,25,density_radius,6,success,1.0
Modified,dense_city,26,density_radius,6,success,1.0
Modified,dense_city,27,density_radius,6,success,1.0
Modified,dense_city,28,density_radius,6,success,1.0
Modified,dense_city,29,density_radius,6,success,1.0
Modified,normal_city,0,density_radius,9,success,1.0
Modified,normal_city,1,density_radius,9,success,1.0
Modified,normal_city,2,density_radius,9,success,1.0
Modified,normal_city,3,density_radius,9,success,1.0
Modified,normal_city,4,density_radius,9,success,1.0
Modified,normal_city,5,density_radius,9,success,1.0
Modified,normal_city,6,density_radius,9,success,1.0
Modified,normal_city,7,density_radius,9,success,1.0
Modified,normal_city,8,density_radius,9,success,1.0
Modified,normal_city,9,density_radius,9,success,1.0
Modified,normal_city,10,density_radius,9,success,1.0
Modified,normal_city,11,density_radius,9,success,1.0
Modified,normal_city,12,density_radius,9,success,1.0
Modified,normal_city,13,density_radius,9,success,1.0
Modified,normal_city,14,density_radius,9,success,1.0
Modified,normal_city,15,density_radius,9,success,1.0
Modified,normal_city,16,density_radius,9,success,1.0
Modified,normal_city,17,density_radius,9,success,1.0
Modified,normal_city,18,density_radius,9,success,1.0
Modified,normal_city,19,density_radius,9,success,1.0
Modified,normal_city,20,density_radius,9,success,1.0
Modified,normal_city,21,density_radius,9,success,1.0
Modified,normal_city,22,density_radius,9,success,1.0
Modified,normal_city,23,density_radius,9,success,1.0
Modified,normal_city,24,density_radius,9,success,1.0
Modified,normal_city,25,density_radius,9,success,1.0
Modified,normal_city,26,density_radius,9,success,1.0
Modified,normal_city,27,density_radius,9,success,1.0
Modified,normal_city,28,density_radius,9,success,1.0
Modified,normal_city,29,density_radius,9,success,1.0
Modified,blocked_road,0,density_radius,9,success,1.0
Modified,blocked_road,1,density_radius,9,success,1.0
Modified,blocked_road,2,density_radius,9,success,1.0
Modified,blocked_road,3,density_radius,9,success,1.0
Modified,blocked_road,4,density_radius,9,success,1.0
Modified,blocked_road,5,density_radius,9,success,1.0
Modified,blocked_road,6,density_radius,9,success,1.0
Modified,blocked_road,7,density_radius,9,success,1.0
Modified,blocked_road,8,density_radius,9,success,1.0
Modified,blocked_road,9,density_radius,9,success,1.0
Modified,blocked_road,10,density_radius,9,success,1.0
Modified,blocked_road,11,density_radius,9,success,1.0
Modified,blocked_road,12,density_radius,9,success,1.0
Modified,blocked_road,13,density_radius,9,success,1.0
Modified,blocked_road,14,density_radius,9,success,1.0
Modified,blocked_road,15,density_radius,9,success,1.0
Modified,blocked_road,16,density_radius,9,success,1.0
Modified,blocked_road,17,density_radius,9,success,1.0
Modified,blocked_road,18,density_radius,9,success,1.0
Modified,blocked_road,19,density_radius,9,success,1.0
Modified,blocked_road,20,density_radius,9,success,1.0
Modified,blocked_road,21,density_radius,9,success,1.0
Modified,blocked_road,22,density_radius,9,success,1.0
Modified,blocked_road,23,density_radius,9,success,1.0
Modified,blocked_road,24,density_radius,9,success,1.0
Modified,blocked_road,25,density_radius,9,success,1.0
Modified,blocked_road,26,density_radius,9,success,1.0
Modified,blocked_road,27,density_radius,9,success,1.0
Modified,blocked_road,28,density_radius,9,success,1.0
Modified,blocked_road,29,density_radius,9,success,1.0
Modified,dense_city,0,density_radius,9,success,1.0
Modified,dense_city,1,density_radius,9,success,1.0
Modified,dense_city,2,density_radius,9,success,1.0
Modified,dense_city,3,density_radius,9,success,1.0
Modified,dense_city,4,density_radius,9,success,1.0
Modified,dense_city,5,density_radius,9,success,1.0
Modified,dense_city,6,density_radius,9,success,1.0
Modified,dense_city,7,density_radius,9,success,1.0
Modified,dense_city,8,density_radius,9,success,1.0
Modified,dense_city,9,density_radius,9,success,0.0
Modified,dense_city,10,density_radius,9,success,1.0
Modified,dense_city,11,density_radius,9,success,1.0
Modified,dense_city,12,density_radius,9,success,1.0
Modified,dense_city,13,density_radius,9,success,1.0
Modified,dense_city,14,density_radius,9,success,1.0
Modified,dense_city,15,density_radius,9,success,1.0
Modified,dense_city,16,density_radius,9,success,1.0
Modified,dense_city,17,density_radius,9,success,1.0
Modified,dense_city,18,density_radius,9,success,1.0
Modified,dense_city,19,density_radius,9,success,1.0
Modified,dense_city,20,density_radius,9,success,1.0
Modified,dense_city,21,density_radius,9,success,1.0
Modified,dense_city,22,density_radius,9,success,1.0
Modified,dense_city,23,density_radius,9,success,1.0
Modified,dense_city,24,density_radius,9,success,1.0
Modified,dense_city,25,density_radius,9,success,1.0
Modified,dense_city,26,density_radius,9,success,1.0
Modified,dense_city,27,density_radius,9,success,1.0
Modified,dense_city,28,density_radius,9,success,1.0
Modified,dense_city,29,density_radius,9,success,1.0
Modified,normal_city,0,density_radius,12,success,1.0
Modified,normal_city,1,density_radius,12,success,1.0
Modified,normal_city,2,density_radius,12,success,1.0
Modified,normal_city,3,density_radius,12,success,1.0
Modified,normal_city,4,density_radius,12,success,1.0
Modified,normal_city,5,density_radius,12,success,1.0
Modified,normal_city,6,density_radius,12,success,1.0
Modified,normal_city,7,density_radius,12,success,1.0
Modified,normal_city,8,density_radius,12,success,1.0
Modified,normal_city,9,density_radius,12,success,1.0
Modified,normal_city,10,density_radius,12,success,1.0
Modified,normal_city,11,density_radius,12,success,1.0
Modified,normal_city,12,density_radius,12,success,1.0
Modified,normal_city,13,density_radius,12,success,1.0
Modified,normal_city,14,density_radius,12,success,1.0
Modified,normal_city,15,density_radius,12,success,1.0
Modified,normal_city,16,density_radius,12,success,1.0
Modified,normal_city,17,density_radius,12,success,1.0
Modified,normal_city,18,density_radius,12,success,1.0
Modified,normal_city,19,density_radius,12,success,1.0
Modified,normal_city,20,density_radius,12,success,1.0
Modified,normal_city,21,density_radius,12,success,1.0
Modified,normal_city,22,density_radius,12,success,1.0
Modified,normal_city,23,density_radius,12,success,1.0
Modified,normal_city,24,density_radius,12,success,1.0
Modified,normal_city,25,density_radius,12,success,1.0
Modified,normal_city,26,density_radius,12,success,1.0
Modified,normal_city,27,density_radius,12,success,1.0
Modified,normal_city,28,density_radius,12,success,1.0
Modified,normal_city,29,density_radius,12,success,1.0
Modified,blocked_road,0,density_radius,12,success,1.0
Modified,blocked_road,1,density_radius,12,success,1.0
Modified,blocked_road,2,density_radius,12,success,1.0
Modified,blocked_road,3,density_radius,12,success,1.0
Modified,blocked_road,4,density_radius,12,success,1.0
Modified,blocked_road,5,density_radius,12,success,1.0
Modified,blocked_road,6,density_radius,12,success,1.0
Modified,blocked_road,7,density_radius,12,success,1.0
Modified,blocked_road,8,density_radius,12,success,1.0
Modified,blocked_road,9,density_radius,12,success,1.0
Modified,blocked_road,10,density_radius,12,success,1.0
Modified,blocked_road,11,density_radius,12,success,1.0
Modified,blocked_road,12,density_radius,12,success,1.0
Modified,blocked_road,13,density_radius,12,success,1.0
Modified,blocked_road,14,density_radius,12,success,1.0
Modified,blocked_road,15,density_radius,12,success,1.0
Modified,blocked_road,16,density_radius,12,success,1.0
Modified,blocked_road,17,density_radius,12,success,1.0
Modified,blocked_road,18,density_radius,12,success,1.0
Modified,blocked_road,19,density_radius,12,success,1.0
Modified,blocked_road,20,density_radius,12,success,1.0
Modified,blocked_road,21,density_radius,12,success,1.0
Modified,blocked_road,22,density_radius,12,success,1.0
Modified,blocked_road,23,density_radius,12,success,1.0
Modified,blocked_road,24,density_radius,12,success,1.0
Modified,blocked_road,25,density_radius,12,success,1.0
Modified,blocked_road,26,density_radius,12,success,1.0
Modified,blocked_road,27,density_radius,12,success,1.0
Modified,blocked_road,28,density_radius,12,success,1.0
Modified,blocked_road,29,density_radius,12,success,1.0
Modified,dense_city,0,density_radius,12,success,1.0
Modified,dense_city,1,density_radius,12,success,1.0
Modified,dense_city,2,density_radius,12,success,1.0
Modified,dense_city,3,density_radius,12,success,1.0
Modified,dense_city,4,density_radius,12,success,1.0
Modified,dense_city,5,density_radius,12,success,1.0
Modified,dense_city,6,density_radius,12,success,1.0
Modified,dense_city,7,density_radius,12,success,1.0
Modified,dense_city,8,density_radius,12,success,1.0
Modified,dense_city,9,density_radius,12,success,0.0
Modified,dense_city,10,density_radius,12,success,1.0
Modified,dense_city,11,density_radius,12,success,1.0
Modified,dense_city,12,density_radius,12,success,1.0
Modified,dense_city,13,density_radius,12,success,1.0
Modified,dense_city,14,density_radius,12,success,1.0
Modified,dense_city,15,density_radius,12,success,1.0
Modified,dense_city,16,density_radius,12,success,1.0
Modified,dense_city,17,density_radius,12,success,1.0
Modified,dense_city,18,density_radius,12,success,1.0
Modified,dense_city,19,density_radius,12,success,1.0
Modified,dense_city,20,density_radius,12,success,1.0
Modified,dense_city,21,density_radius,12,success,1.0
Modified,dense_city,22,density_radius,12,success,1.0
Modified,dense_city,23,density_radius,12,success,1.0
Modified,dense_city,24,density_radius,12,success,1.0
Modified,dense_city,25,density_radius,12,success,1.0
Modified,dense_city,26,density_radius,12,success,1.0
Modified,dense_city,27,density_radius,12,success,1.0
Modified,dense_city,28,density_radius,12,success,1.0
Modified,dense_city,29,density_radius,12,success,1.0
Modified,normal_city,0,density_radius,3,path_length,150.442
Modified,normal_city,1,density_radius,3,path_length,159.276
Modified,normal_city,2,density_radius,3,path_length,153.253
Modified,normal_city,3,density_radius,3,path_length,161.153
Modified,normal_city,4,density_radius,3,path_length,159.383
Modified,normal_city,5,density_radius,3,path_length,151.623
Modified,normal_city,6,density_radius,3,path_length,145.826
Modified,normal_city,7,density_radius,3,path_length,152.348
Modified,normal_city,8,density_radius,3,path_length,193.765
Modified,normal_city,9,density_radius,3,path_length,148.228
Modified,normal_city,10,density_radius,3,path_length,152.05
Modified,normal_city,11,density_radius,3,path_length,151.762
Modified,normal_city,12,density_radius,3,path_length,160.127
Modified,normal_city,13,density_radius,3,path_length,154.808
Modified,normal_city,14,density_radius,3,path_length,149.26
Modified,normal_city,15,density_radius,3,path_length,150.79
Modified,normal_city,16,density_radius,3,path_length,147.59
Modified,normal_city,17,density_radius,3,path_length,150.6
Modified,normal_city,18,density_radius,3,path_length,149.044
Modified,normal_city,19,density_radius,3,path_length,154.539
Modified,normal_city,20,density_radius,3,path_length,152.431
Modified,normal_city,21,density_radius,3,path_length,154.495
Modified,normal_city,22,density_radius,3,path_length,166.026
Modified,normal_city,23,density_radius,3,path_length,151.076
Modified,normal_city,24,density_radius,3,path_length,153.04
Modified,normal_city,25,density_radius,3,path_length,155.35
Modified,normal_city,26,density_radius,3,path_length,146.316
Modified,normal_city,27,density_radius,3,path_length,159.774
Modified,normal_city,28,density_radius,3,path_length,156.828
Modified,normal_city,29,density_radius,3,path_length,148.722
Modified,blocked_road,0,density_radius,3,path_length,201.862
Modified,blocked_road,1,density_radius,3,path_length,209.082
Modified,blocked_road,2,density_radius,3,path_length,183.573
Modified,blocked_road,3,density_radius,3,path_length,162.228
Modified,blocked_road,4,density_radius,3,path_length,254.048
Modified,blocked_road,5,density_radius,3,path_length,212.464
Modified,blocked_road,6,density_radius,3,path_length,167.294
Modified,blocked_road,7,density_radius,3,path_length,160.752
Modified,blocked_road,8,density_radius,3,path_length,172.23
Modified,blocked_road,9,density_radius,3,path_length,162.52
Modified,blocked_road,10,density_radius,3,path_length,188.185
Modified,blocked_road,11,density_radius,3,path_length,185.832
