planner,scenario,instance,parameter,value,metric,result
Modified,dense_city,25,turn_threshold,0.2,path_length,152.229
Modified,dense_city,26,turn_threshold,0.2,path_length,154.37
Modified,dense_city,27,turn_threshold,0.2,path_length,152.855
Modified,dense_city,28,turn_threshold,0.2,path_length,164.357
Modified,dense_city,29,turn_threshold,0.2,path_length,165.057
Modified,normal_city,0,turn_threshold,0.35,path_length,150.442
Modified,normal_city,1,turn_threshold,0.35,path_length,159.276
Modified,normal_city,2,turn_threshold,0.35,path_length,153.253
Modified,normal_city,3,turn_threshold,0.35,path_length,157.838
Modified,normal_city,4,turn_threshold,0.35,path_length,159.383
Modified,normal_city,5,turn_threshold,0.35,path_length,151.623
Modified,normal_city,6,turn_threshold,0.35,path_length,145.826
Modified,normal_city,7,turn_threshold,0.35,path_length,152.348
Modified,normal_city,8,turn_threshold,0.35,path_length,193.765
Modified,normal_city,9,turn_threshold,0.35,path_length,148.228
Modified,normal_city,10,turn_threshold,0.35,path_length,152.05
Modified,normal_city,11,turn_threshold,0.35,path_length,151.762
Modified,normal_city,12,turn_threshold,0.35,path_length,161.553
Modified,normal_city,13,turn_threshold,0.35,path_length,154.808
Modified,normal_city,14,turn_threshold,0.35,path_length,149.26
Modified,normal_city,15,turn_threshold,0.35,path_length,150.79
Modified,normal_city,16,turn_threshold,0.35,path_length,147.59
Modified,normal_city,17,turn_threshold,0.35,path_length,150.6
Modified,normal_city,18,turn_threshold,0.35,path_length,149.044
Modified,normal_city,19,turn_threshold,0.35,path_length,154.539
Modified,normal_city,20,turn_threshold,0.35,path_length,152.431
Modified,normal_city,21,turn_threshold,0.35,path_length,154.495
Modified,normal_city,22,turn_threshold,0.35,path_length,161.174
Modified,normal_city,23,turn_threshold,0.35,path_length,151.076
Modified,normal_city,24,turn_threshold,0.35,path_length,153.04
Modified,normal_city,25,turn_threshold,0.35,path_length,155.35
Modified,normal_city,26,turn_threshold,0.35,path_length,146.316
Modified,normal_city,27,turn_threshold,0.35,path_length,160.81
Modified,normal_city,28,turn_threshold,0.35,path_length,156.828
Modified,normal_city,29,turn_threshold,0.35,path_length,148.722
Modified,blocked_road,0,turn_threshold,0.35,path_length,200.596
