scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
normal_city,Bezier,9,0,1,155.715,141.397,1.1013,0.08945,0.0783,0.6063,3.1949,1.779,3.401,94.4109,47,1,46.2416,0,0,nan,1503
normal_city,APF,10,0,1,174.3,143.154,1.2176,0.03719,0.2372,1.0602,2.7664,1.759,3.169,184.7952,116,1,71.5104,0,0,nan,747
normal_city,RRT*,10,0,1,146.776,143.154,1.0253,0.15677,0.1276,0.0656,1.1639,1.538,4.859,9.6244,12,1,31.1324,0,0,nan,9851
normal_city,RRT*+Bezier,10,0,1,146.776,143.154,1.0253,0.19178,0.1276,0.0656,1.1639,1.538,4.859,9.6244,12,1,31.1324,0,0,nan,9903
normal_city,Hybrid,10,0,1,174.3,143.154,1.2176,0.03845,0.2372,1.0602,2.7664,1.759,3.169,184.7952,116,1,71.5104,0,0,nan,747
normal_city,Modified,10,0,1,156.32,143.154,1.092,0.11325,0.0651,0.5394,2.9272,1.759,3.009,84.3124,45,1,47.1874,0,0,nan,1657
normal_city,Adaptive,10,0,1,174.3,143.154,1.2176,0.04862,0.2372,1.0602,2.7664,1.759,3.169,184.7952,116,1,71.5104,0,0,nan,747
normal_city,Bezier,10,0,1,156.32,143.154,1.092,0.0912,0.0651,0.5394,2.9272,1.759,3.009,84.3124,45,1,47.1874,0,0,nan,1657
normal_city,APF,11,0,1,172.9,141.983,1.2178,0.03229,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0,nan,741
normal_city,RRT*,11,0,1,158.959,141.983,1.1196,0.3212,0.1145,0.0611,1.0973,1.608,3.5,9.709,12,1,32.1386,0,0,nan,17274
normal_city,RRT*+Bezier,11,0,1,157.44,141.983,1.1089,0.29881,0.0408,0.0464,1.2321,1.694,3.394,7.3044,7,1,27.386,0,0,nan,17601
normal_city,Hybrid,11,0,1,172.9,141.983,1.2178,0.03501,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0,nan,741
normal_city,Modified,11,0,1,157.402,141.983,1.1086,0.10585,0.0768,0.6143,2.7492,1.742,2.929,96.6929,55,1,51.1025,0,0,nan,1581
normal_city,Adaptive,11,0,1,172.9,141.983,1.2178,0.0615,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0,nan,741
normal_city,Bezier,11,0,1,157.402,141.983,1.1086,0.10146,0.0768,0.6143,2.7492,1.742,2.929,96.6929,55,1,51.1025,0,0,nan,1581
normal_city,APF,12,0,0,2800.0,141.397,19.8024,0.43088,0.8959,4.0197,10.0066,1.768,2.501,11255.2316,3883,1,1778.9694,0,0,nan,12000
normal_city,RRT*,12,0,1,153.737,141.397,1.0873,0.29723,0.1151,0.0635,1.0867,1.947,3.673,9.7594,11,1,31.9156,0,0,nan,17914
