scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
dense_city,Dubins,28,0,1,156.97,150.184,1.0452,0.86397,0.0785,0.0691,1.5726,1.517,2.665,10.8526,8,1,31.2254,1,nan,nan,48672
dense_city,APF,29,0,0,15.4,147.255,0.1046,0.01512,0.0115,0.0494,0.548,1.517,2.153,0.7606,1,1,2.8507,0,nan,nan,69
dense_city,RRT*,29,0,1,155.4,147.255,1.0553,1.61888,0.1683,0.0681,2.0435,1.822,3.165,10.5773,9,1,30.4091,0,nan,nan,89237
dense_city,RRT*+Bezier,29,0,1,155.4,147.255,1.0553,1.60816,0.1683,0.0681,2.0435,1.822,3.165,10.5773,9,1,30.4091,0,nan,nan,89269
dense_city,Hybrid,29,0,1,157.231,147.255,1.0677,0.38376,0.0672,0.0537,1.4161,1.517,2.589,8.4398,7,1,29.1736,1,nan,nan,22999
dense_city,Modified,29,0,1,165.057,147.255,1.1209,1.02826,0.0627,0.0644,1.3793,1.517,2.523,10.6302,7,1,31.8797,1,nan,nan,57396
dense_city,Adaptive,29,0,1,152.886,147.255,1.0382,1.02995,0.0917,0.0753,1.154,1.517,2.477,11.5198,10,1,32.238,1,nan,nan,62839
dense_city,Bezier,29,0,1,158.184,147.255,1.0742,2.57124,0.0631,0.0652,1.4011,1.517,2.616,10.3111,6,1,30.2689,1,nan,nan,145033
dense_city,BSpline,29,0,1,159.122,147.255,1.0806,0.94427,0.039,0.0432,1.196,1.517,2.671,6.8674,5,1,27.5856,1,nan,nan,61224
dense_city,Dubins,29,0,1,153.953,147.255,1.0455,0.97321,0.0938,0.0881,1.5971,1.517,2.643,13.5596,12,1,34.7119,1,nan,nan,66310
