scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks,planner,parameter,value
dense_city,Hybrid,15,0,1,156.514,145.497,1.0757,5.82708,0.0966,0.0737,1.4483,1.517,2.484,11.5367,9,1,31.8177,1,,,308974,Hybrid,stuck_window_fixed,18.0
dense_city,Hybrid,16,0,1,163.95,148.426,1.1046,0.54953,0.1242,0.1071,2.4779,1.62,2.526,17.5546,18,1,37.0622,1,,,31703,Hybrid,stuck_window_fixed,18.0
dense_city,Hybrid,17,0,1,189.367,144.912,1.3068,0.77078,0.0794,0.054,4.1645,1.517,2.947,10.2289,9,1,34.6266,1,,,42416,Hybrid,stuck_window_fixed,18.0
dense_city,Hybrid,18,0,1,156.165,150.184,1.0398,2.12138,0.0923,0.0724,1.5988,1.517,2.504,11.3117,10,1,31.8412,1,,,109977,Hybrid,stuck_window_fixed,18.0
dense_city,Hybrid,19,0,1,219.526,150.184,1.4617,1.35413,0.2564,0.5027,12.3146,1.603,2.507,110.3566,73,1,73.3309,1,,,58638,Hybrid,stuck_window_fixed,18.0
normal_city,Hybrid,0,0,1,168.0,139.64,1.2031,0.03604,0.2288,1.0225,1.9376,1.82,3.285,171.7783,116,1,64.8145,0,0.0,,720,Hybrid,stuck_delta,2.0
normal_city,Hybrid,1,0,1,172.2,143.154,1.2029,0.03867,0.2379,1.0635,3.3141,1.768,3.915,183.1324,107,1,61.351,0,0.0,,738,Hybrid,stuck_delta,2.0
normal_city,Hybrid,2,0,1,187.353,143.154,1.3087,0.14361,0.3086,1.1177,4.6247,1.742,2.817,209.4111,116,1,71.5313,1,1.0,,10775,Hybrid,stuck_delta,2.0
normal_city,Hybrid,3,0,1,177.8,140.811,1.2627,0.04097,0.2524,1.1285,4.6259,1.956,2.918,200.6485,122,1,68.3969,0,0.0,,762,Hybrid,stuck_delta,2.0
normal_city,Hybrid,4,0,1,181.3,141.983,1.2769,0.03995,0.2579,1.1531,4.2008,1.742,3.311,209.0536,119,1,70.6932,0,0.0,,777,Hybrid,stuck_delta,2.0
normal_city,Hybrid,5,0,1,170.8,141.397,1.2079,0.03738,0.2303,1.0295,3.1577,1.78,3.778,175.847,105,1,61.9027,0,0.0,,732,Hybrid,stuck_delta,2.0
normal_city,Hybrid,6,0,1,174.3,143.154,1.2176,0.03956,0.2372,1.0602,2.7664,1.759,3.169,184.7952,116,1,71.5104,0,0.0,,747,Hybrid,stuck_delta,2.0
normal_city,Hybrid,7,0,1,172.9,141.983,1.2178,0.04038,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0.0,,741,Hybrid,stuck_delta,2.0
normal_city,Hybrid,8,0,1,211.262,141.397,1.4941,0.44608,0.2647,0.7873,5.4826,1.768,2.851,166.3331,103,1,71.6105,1,1.0,,30078,Hybrid,stuck_delta,2.0
normal_city,Hybrid,9,0,1,175.0,140.811,1.2428,0.04118,0.242,1.0816,2.8597,1.742,2.912,189.2764,117,1,71.4081,0,0.0,,750,Hybrid,stuck_delta,2.0
normal_city,Hybrid,10,0,1,175.0,141.983,1.2325,0.0421,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0.0,,750,Hybrid,stuck_delta,2.0
normal_city,Hybrid,11,0,1,170.8,140.811,1.213,0.03762,0.2293,1.025,3.0979,1.759,3.79,175.0676,106,1,62.0011,0,0.0,,732,Hybrid,stuck_delta,2.0
normal_city,Hybrid,12,0,1,165.28,140.811,1.1738,1.43479,0.1348,0.0922,4.1165,1.88,3.419,15.2464,13,1,36.4746,1,1.0,,89821,Hybrid,stuck_delta,2.0
normal_city,Hybrid,13,0,1,168.248,141.983,1.185,0.44589,0.212,0.5939,7.5647,1.553,2.781,99.915,73,1,56.8039,1,1.0,,30122,Hybrid,stuck_delta,2.0
normal_city,Hybrid,14,0,1,176.4,140.811,1.2527,0.04392,0.248,1.1084,3.2263,1.78,2.973,195.5248,114,1,68.673,0,0.0,,756,Hybrid,stuck_delta,2.0
normal_city,Hybrid,15,0,1,154.867,140.811,1.0998,0.30148,0.0951,0.1871,1.2611,1.742,3.503,28.9712,29,1,33.0786,1,1.0,,18078,Hybrid,stuck_delta,2.0
normal_city,Hybrid,16,0,1,172.2,140.811,1.2229,0.04615,0.2344,1.0476,2.0568,1.82,2.939,180.4019,120,1,71.4025,0,0.0,,738,Hybrid,stuck_delta,2.0
normal_city,Hybrid,17,0,1,172.2,142.569,1.2078,0.04158,0.228,1.019,2.5247,1.768,3.025,175.4767,114,1,69.7117,0,0.0,,738,Hybrid,stuck_delta,2.0
normal_city,Hybrid,18,0,1,176.4,141.397,1.2476,0.04756,0.2454,1.0971,2.8523,1.742,2.945,193.5336,117,1,66.5311,0,0.0,,756,Hybrid,stuck_delta,2.0
normal_city,Hybrid,19,0,1,178.5,140.811,1.2677,0.04106,0.2651,1.185,3.1549,1.82,2.965,211.527,130,1,76.1772,0,0.0,,765,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,0,0,1,215.044,150.77,1.4263,0.86384,0.1953,0.5049,8.2137,1.82,3.53,108.5712,80,1,62.6676,1,,76.0,56026,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,1,0,1,169.4,147.255,1.1504,0.03391,0.1631,0.7288,2.4973,1.768,4.428,123.465,76,1,56.3559,0,,,726,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,2,0,1,153.427,149.012,1.0296,0.20854,0.0839,0.1597,1.313,1.577,3.888,24.5088,24,1,34.6678,1,,,15789,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,3,0,1,159.648,147.841,1.0799,1.11225,0.0914,0.1475,3.7478,1.788,3.023,23.5513,19,1,36.2366,1,,,70752,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,4,0,1,234.715,148.255,1.5832,0.47453,0.222,0.5437,4.5253,1.742,2.759,127.6253,92,1,67.0758,1,,57.0,33487,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,5,0,1,219.85,148.426,1.4812,0.3947,0.2086,0.5337,12.5986,1.78,3.236,117.3256,80,1,68.241,1,,78.0,29048,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,6,0,1,163.657,149.598,1.094,1.23835,0.0691,0.122,1.9942,1.515,4.125,19.9617,19,1,32.7918,1,,,81879,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,7,0,1,207.609,149.012,1.3932,0.71603,0.1826,0.4282,1.7285,1.742,2.778,88.9048,70,1,57.4923,1,,54.0,50892,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,8,0,1,150.254,148.426,1.0123,0.20258,0.0842,0.1373,1.3546,1.628,2.842,20.6246,22,1,31.3008,1,,,14295,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,9,0,1,156.439,147.841,1.0582,1.4752,0.1241,0.0748,1.2173,2.063,3.655,11.7008,14,1,32.5271,1,,,99336,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,10,0,1,277.257,149.012,1.8606,1.23127,0.2372,0.4919,8.9755,1.75,2.756,136.3908,93,1,77.8066,1,,89.0,77917,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,11,0,1,210.083,147.841,1.421,0.26164,0.2061,0.5546,6.2472,1.759,3.184,116.5188,84,1,63.9409,1,,82.0,18469,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,12,0,1,156.309,147.841,1.0573,0.50478,0.0809,0.0618,1.2936,1.88,3.628,9.6632,7,1,29.6178,1,,,33844,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,13,0,1,215.147,149.012,1.4438,0.52987,0.2137,0.521,7.3125,1.794,2.81,112.0959,82,1,64.8748,1,,77.0,35140,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,14,0,1,163.599,147.841,1.1066,1.25097,0.0832,0.1198,1.5214,1.635,2.942,19.5997,18,1,34.1197,1,,,82220,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,15,0,1,174.3,147.841,1.179,0.03483,0.1879,0.8397,2.839,1.742,4.209,146.3581,90,1,57.7065,0,,,747,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,16,0,1,220.322,149.598,1.4728,0.67478,0.194,0.4481,5.4604,1.82,2.914,98.7261,74,1,60.2089,1,,66.0,46716,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,17,0,1,175.817,149.598,1.1753,0.52007,0.0902,0.158,2.621,1.768,3.482,27.7807,26,1,39.8982,1,,,34204,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,18,0,1,176.4,148.426,1.1885,0.03986,0.1988,0.8887,2.3292,1.742,2.922,156.7654,100,1,67.9853,0,,,756,Hybrid,stuck_delta,2.0
blocked_road,Hybrid,19,0,1,216.342,147.841,1.4633,0.39847,0.196,0.4355,6.3274,1.82,2.93,94.2095,70,1,61.759,1,,65.0,27529,Hybrid,stuck_delta,2.0
dense_city,Hybrid,0,0,1,197.272,145.497,1.3558,1.54204,0.1249,0.1512,3.5442,1.656,2.569,29.819,27,1,49.6471,1,,,85126,Hybrid,stuck_delta,2.0
dense_city,Hybrid,1,0,1,155.601,148.426,1.0483,2.12887,0.0871,0.0756,1.6847,1.517,2.567,11.7685,10,1,31.7124,1,,,117577,Hybrid,stuck_delta,2.0
dense_city,Hybrid,2,0,1,155.068,150.184,1.0325,5.93957,0.0759,0.0646,1.0897,1.517,2.621,10.0173,9,1,31.0575,1,,,311462,Hybrid,stuck_delta,2.0
dense_city,Hybrid,3,0,1,192.9,147.255,1.31,1.34261,0.1429,0.2141,4.9713,1.573,2.474,41.3014,36,1,51.5185,1,,,77100,Hybrid,stuck_delta,2.0
dense_city,Hybrid,4,0,1,151.39,146.669,1.0322,1.7419,0.0867,0.0756,1.3667,1.517,2.688,11.4438,9,1,31.2789,1,,,96430,Hybrid,stuck_delta,2.0
dense_city,Hybrid,5,0,1,152.859,145.497,1.0506,1.25252,0.0926,0.0799,1.3171,1.517,2.524,12.2127,11,1,33.0632,1,,,76095,Hybrid,stuck_delta,2.0
dense_city,Hybrid,6,0,1,158.391,147.255,1.0756,3.40618,0.0694,0.0564,1.3469,1.517,2.668,8.9335,8,1,29.3943,1,,,177987,Hybrid,stuck_delta,2.0
dense_city,Hybrid,7,0,1,153.519,150.184,1.0222,1.9062,0.1742,0.0855,0.9927,1.901,2.91,13.1311,13,1,33.1351,1,,,104210,Hybrid,stuck_delta,2.0
dense_city,Hybrid,8,0,1,161.337,151.841,1.0625,4.21159,0.0638,0.0485,1.3277,1.517,2.764,7.8199,7,1,28.7388,1,,,228503,Hybrid,stuck_delta,2.0
dense_city,Hybrid,9,0,1,158.361,148.426,1.0669,1.76005,0.1185,0.1317,2.3816,1.733,2.487,20.8487,19,1,39.241,1,,,99263,Hybrid,stuck_delta,2.0
dense_city,Hybrid,10,0,1,163.957,145.497,1.1269,0.55157,0.16,0.0828,3.3764,1.847,3.127,13.5685,11,1,33.709,1,,,31980,Hybrid,stuck_delta,2.0
dense_city,Hybrid,11,0,1,152.478,147.255,1.0355,3.70815,0.1096,0.0926,1.4779,1.517,2.42,14.1213,11,1,35.0553,1,,,204724,Hybrid,stuck_delta,2.0
dense_city,Hybrid,12,0,1,175.026,151.841,1.1527,1.4506,0.1133,0.1159,3.2485,1.62,2.54,20.2829,19,1,40.6772,1,,,84415,Hybrid,stuck_delta,2.0
dense_city,Hybrid,13,0,1,159.323,145.497,1.095,6.36905,0.1005,0.0792,1.4954,1.517,2.636,12.6243,12,1,33.8338,1,,,367757,Hybrid,stuck_delta,2.0
dense_city,Hybrid,14,0,1,181.869,145.497,1.25,1.70821,0.1081,0.0803,5.2525,1.517,2.5,14.6043,14,1,37.9809,1,,,96230,Hybrid,stuck_delta,2.0
dense_city,Hybrid,15,0,1,156.514,145.497,1.0757,5.31117,0.0966,0.0737,1.4483,1.517,2.484,11.5367,9,1,31.8177,1,,,308956,Hybrid,stuck_delta,2.0
dense_city,Hybrid,16,0,1,163.95,148.426,1.1046,0.53469,0.1242,0.1071,2.4779,1.62,2.526,17.5546,18,1,37.0622,1,,,31685,Hybrid,stuck_delta,2.0
dense_city,Hybrid,17,0,1,189.367,144.912,1.3068,0.72515,0.0794,0.054,4.1645,1.517,2.947,10.2289,9,1,34.6266,1,,,42398,Hybrid,stuck_delta,2.0
dense_city,Hybrid,18,0,1,156.165,150.184,1.0398,1.95671,0.0923,0.0724,1.5988,1.517,2.504,11.3117,10,1,31.8412,1,,,109959,Hybrid,stuck_delta,2.0
dense_city,Hybrid,19,0,1,215.366,150.184,1.434,1.08929,0.2227,0.4256,12.5497,1.603,2.515,91.6511,67,1,70.7138,1,,,58636,Hybrid,stuck_delta,2.0
normal_city,Hybrid,0,0,1,168.0,139.64,1.2031,0.03555,0.2288,1.0225,1.9376,1.82,3.285,171.7783,116,1,64.8145,0,0.0,,720,Hybrid,stuck_delta,1.5
normal_city,Hybrid,1,0,1,172.2,143.154,1.2029,0.03549,0.2379,1.0635,3.3141,1.768,3.915,183.1324,107,1,61.351,0,0.0,,738,Hybrid,stuck_delta,1.5
normal_city,Hybrid,2,0,1,203.407,143.154,1.4209,0.22014,0.3401,1.392,8.5693,1.742,2.865,283.1422,144,1,84.3731,1,1.0,,16004,Hybrid,stuck_delta,1.5
normal_city,Hybrid,3,0,1,177.8,140.811,1.2627,0.04081,0.2524,1.1285,4.6259,1.956,2.918,200.6485,122,1,68.3969,0,0.0,,762,Hybrid,stuck_delta,1.5
normal_city,Hybrid,4,0,1,181.3,141.983,1.2769,0.04021,0.2579,1.1531,4.2008,1.742,3.311,209.0536,119,1,70.6932,0,0.0,,777,Hybrid,stuck_delta,1.5
normal_city,Hybrid,5,0,1,170.8,141.397,1.2079,0.03698,0.2303,1.0295,3.1577,1.78,3.778,175.847,105,1,61.9027,0,0.0,,732,Hybrid,stuck_delta,1.5
normal_city,Hybrid,6,0,1,174.3,143.154,1.2176,0.04257,0.2372,1.0602,2.7664,1.759,3.169,184.7952,116,1,71.5104,0,0.0,,747,Hybrid,stuck_delta,1.5
normal_city,Hybrid,7,0,1,172.9,141.983,1.2178,0.0385,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0.0,,741,Hybrid,stuck_delta,1.5
normal_city,Hybrid,8,0,1,212.676,141.397,1.5041,0.41377,0.2718,0.8111,9.6579,1.768,2.847,172.5,105,1,73.4068,1,1.0,,30101,Hybrid,stuck_delta,1.5
normal_city,Hybrid,9,0,1,175.0,140.811,1.2428,0.03938,0.242,1.0816,2.8597,1.742,2.912,189.2764,117,1,71.4081,0,0.0,,750,Hybrid,stuck_delta,1.5
normal_city,Hybrid,10,0,1,175.0,141.983,1.2325,0.04189,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0.0,,750,Hybrid,stuck_delta,1.5
normal_city,Hybrid,11,0,1,170.8,140.811,1.213,0.03777,0.2293,1.025,3.0979,1.759,3.79,175.0676,106,1,62.0011,0,0.0,,732,Hybrid,stuck_delta,1.5
normal_city,Hybrid,12,0,1,165.28,140.811,1.1738,1.37245,0.1348,0.0922,4.1165,1.88,3.419,15.2464,13,1,36.4746,1,1.0,,89821,Hybrid,stuck_delta,1.5
normal_city,Hybrid,13,0,1,168.248,141.983,1.185,0.41705,0.212,0.5939,7.5647,1.553,2.781,99.915,73,1,56.8039,1,1.0,,30122,Hybrid,stuck_delta,1.5
normal_city,Hybrid,14,0,1,176.4,140.811,1.2527,0.04433,0.248,1.1084,3.2263,1.78,2.973,195.5248,114,1,68.673,0,0.0,,756,Hybrid,stuck_delta,1.5
normal_city,Hybrid,15,0,1,154.867,140.811,1.0998,0.24504,0.0951,0.1871,1.2611,1.742,3.503,28.9712,29,1,33.0786,1,1.0,,18080,Hybrid,stuck_delta,1.5
normal_city,Hybrid,16,0,1,172.2,140.811,1.2229,0.04053,0.2344,1.0476,2.0568,1.82,2.939,180.4019,120,1,71.4025,0,0.0,,738,Hybrid,stuck_delta,1.5
normal_city,Hybrid,17,0,1,172.2,142.569,1.2078,0.03678,0.228,1.019,2.5247,1.768,3.025,175.4767,114,1,69.7117,0,0.0,,738,Hybrid,stuck_delta,1.5
normal_city,Hybrid,18,0,1,176.4,141.397,1.2476,0.04108,0.2454,1.0971,2.8523,1.742,2.945,193.5336,117,1,66.5311,0,0.0,,756,Hybrid,stuck_delta,1.5
normal_city,Hybrid,19,0,1,178.5,140.811,1.2677,0.046,0.2651,1.185,3.1549,1.82,2.965,211.527,130,1,76.1772,0,0.0,,765,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,0,0,1,215.044,150.77,1.4263,0.84537,0.1953,0.5049,8.2137,1.82,3.53,108.5712,80,1,62.6676,1,,76.0,56026,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,1,0,1,169.4,147.255,1.1504,0.03205,0.1631,0.7288,2.4973,1.768,4.428,123.465,76,1,56.3559,0,,,726,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,2,0,1,153.427,149.012,1.0296,0.20579,0.0839,0.1597,1.313,1.577,3.888,24.5088,24,1,34.6678,1,,,15792,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,3,0,1,159.648,147.841,1.0799,1.07704,0.0914,0.1475,3.7478,1.788,3.023,23.5513,19,1,36.2366,1,,,70755,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,4,0,1,236.563,148.255,1.5957,0.45923,0.2315,0.5717,5.8187,1.742,2.744,135.2452,95,1,69.4617,1,,60.0,32077,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,5,0,1,219.85,148.426,1.4812,0.39321,0.2086,0.5337,12.5986,1.78,3.236,117.3256,80,1,68.241,1,,78.0,29048,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,6,0,1,163.657,149.598,1.094,1.22329,0.0691,0.122,1.9942,1.515,4.125,19.9617,19,1,32.7918,1,,,81881,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,7,0,1,207.609,149.012,1.3932,0.71587,0.1826,0.4282,1.7285,1.742,2.778,88.9048,70,1,57.4923,1,,54.0,50894,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,8,0,1,150.254,148.426,1.0123,0.20678,0.0842,0.1373,1.3546,1.628,2.842,20.6246,22,1,31.3008,1,,,14298,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,9,0,1,156.439,147.841,1.0582,1.50046,0.1241,0.0748,1.2173,2.063,3.655,11.7008,14,1,32.5271,1,,,99336,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,10,0,1,277.257,149.012,1.8606,1.2213,0.2372,0.4919,8.9755,1.75,2.756,136.3908,93,1,77.8066,1,,89.0,77917,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,11,0,1,210.083,147.841,1.421,0.25981,0.2061,0.5546,6.2472,1.759,3.184,116.5188,84,1,63.9409,1,,82.0,18469,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,12,0,1,156.309,147.841,1.0573,0.49497,0.0809,0.0618,1.2936,1.88,3.628,9.6632,7,1,29.6178,1,,,33844,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,13,0,1,215.147,149.012,1.4438,0.50602,0.2137,0.521,7.3125,1.794,2.81,112.0959,82,1,64.8748,1,,77.0,35143,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,14,0,1,163.599,147.841,1.1066,1.21665,0.0832,0.1198,1.5214,1.635,2.942,19.5997,18,1,34.1197,1,,,82222,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,15,0,1,174.3,147.841,1.179,0.03651,0.1879,0.8397,2.839,1.742,4.209,146.3581,90,1,57.7065,0,,,747,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,16,0,1,221.693,149.598,1.4819,0.67179,0.2034,0.4728,6.5273,1.82,2.906,104.8148,76,1,63.6544,1,,68.0,46685,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,17,0,1,175.817,149.598,1.1753,0.49037,0.0902,0.158,2.621,1.768,3.482,27.7807,26,1,39.8982,1,,,34207,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,18,0,1,176.4,148.426,1.1885,0.04036,0.1988,0.8887,2.3292,1.742,2.922,156.7654,100,1,67.9853,0,,,756,Hybrid,stuck_delta,1.5
blocked_road,Hybrid,19,0,1,219.888,147.841,1.4873,0.92002,0.2035,0.4536,6.8597,1.82,2.956,99.7474,70,1,59.3521,1,,68.0,63819,Hybrid,stuck_delta,1.5
dense_city,Hybrid,0,0,1,197.272,145.497,1.3558,1.59471,0.1249,0.1512,3.5442,1.656,2.569,29.819,27,1,49.6471,1,,,85129,Hybrid,stuck_delta,1.5
dense_city,Hybrid,1,0,1,155.601,148.426,1.0483,2.0743,0.0871,0.0756,1.6847,1.517,2.567,11.7685,10,1,31.7124,1,,,117577,Hybrid,stuck_delta,1.5
dense_city,Hybrid,2,0,1,155.068,150.184,1.0325,5.75944,0.0759,0.0646,1.0897,1.517,2.621,10.0173,9,1,31.0575,1,,,311462,Hybrid,stuck_delta,1.5
dense_city,Hybrid,3,0,1,192.9,147.255,1.31,1.25613,0.1429,0.2141,4.9713,1.573,2.474,41.3014,36,1,51.5185,1,,,77102,Hybrid,stuck_delta,1.5
dense_city,Hybrid,4,0,1,151.39,146.669,1.0322,1.6592,0.0867,0.0756,1.3667,1.517,2.688,11.4438,9,1,31.2789,1,,,96430,Hybrid,stuck_delta,1.5
dense_city,Hybrid,5,0,1,152.859,145.497,1.0506,1.20554,0.0926,0.0799,1.3171,1.517,2.524,12.2127,11,1,33.0632,1,,,76095,Hybrid,stuck_delta,1.5
dense_city,Hybrid,6,0,1,158.391,147.255,1.0756,3.23254,0.0694,0.0564,1.3469,1.517,2.668,8.9335,8,1,29.3943,1,,,177987,Hybrid,stuck_delta,1.5
dense_city,Hybrid,7,0,1,153.519,150.184,1.0222,1.88496,0.1742,0.0855,0.9927,1.901,2.91,13.1311,13,1,33.1351,1,,,104210,Hybrid,stuck_delta,1.5
dense_city,Hybrid,8,0,1,161.337,151.841,1.0625,4.13551,0.0638,0.0485,1.3277,1.517,2.764,7.8199,7,1,28.7388,1,,,228503,Hybrid,stuck_delta,1.5
dense_city,Hybrid,9,0,1,158.361,148.426,1.0669,1.73858,0.1185,0.1317,2.3816,1.733,2.487,20.8487,19,1,39.241,1,,,99266,Hybrid,stuck_delta,1.5
dense_city,Hybrid,10,0,1,163.957,145.497,1.1269,0.53138,0.16,0.0828,3.3764,1.847,3.127,13.5685,11,1,33.709,1,,,31980,Hybrid,stuck_delta,1.5
dense_city,Hybrid,11,0,1,152.478,147.255,1.0355,3.68481,0.1096,0.0926,1.4779,1.517,2.42,14.1213,11,1,35.0553,1,,,204724,Hybrid,stuck_delta,1.5
dense_city,Hybrid,12,0,1,175.026,151.841,1.1527,1.40439,0.1133,0.1159,3.2485,1.62,2.54,20.2829,19,1,40.6772,1,,,84418,Hybrid,stuck_delta,1.5
dense_city,Hybrid,13,0,1,159.323,145.497,1.095,6.49462,0.1005,0.0792,1.4954,1.517,2.636,12.6243,12,1,33.8338,1,,,367757,Hybrid,stuck_delta,1.5
dense_city,Hybrid,14,0,1,181.869,145.497,1.25,1.64227,0.1081,0.0803,5.2525,1.517,2.5,14.6043,14,1,37.9809,1,,,96230,Hybrid,stuck_delta,1.5
dense_city,Hybrid,15,0,1,156.514,145.497,1.0757,5.33913,0.0966,0.0737,1.4483,1.517,2.484,11.5367,9,1,31.8177,1,,,308956,Hybrid,stuck_delta,1.5
dense_city,Hybrid,16,0,1,163.95,148.426,1.1046,0.54217,0.1242,0.1071,2.4779,1.62,2.526,17.5546,18,1,37.0622,1,,,31688,Hybrid,stuck_delta,1.5
dense_city,Hybrid,17,0,1,189.367,144.912,1.3068,0.73448,0.0794,0.054,4.1645,1.517,2.947,10.2289,9,1,34.6266,1,,,42398,Hybrid,stuck_delta,1.5
dense_city,Hybrid,18,0,1,156.165,150.184,1.0398,1.92343,0.0923,0.0724,1.5988,1.517,2.504,11.3117,10,1,31.8412,1,,,109959,Hybrid,stuck_delta,1.5
dense_city,Hybrid,19,0,1,215.366,150.184,1.434,1.06451,0.2227,0.4256,12.5497,1.603,2.515,91.6511,67,1,70.7138,1,,,58636,Hybrid,stuck_delta,1.5
normal_city,Hybrid,0,0,1,168.0,139.64,1.2031,0.03493,0.2288,1.0225,1.9376,1.82,3.285,171.7783,116,1,64.8145,0,0.0,,720,Hybrid,stuck_delta,3.0
normal_city,Hybrid,1,0,1,169.094,143.154,1.1812,0.05516,0.2346,0.9415,2.7807,1.768,3.769,159.1943,97,1,58.3913,1,1.0,,3035,Hybrid,stuck_delta,3.0
normal_city,Hybrid,2,0,1,170.906,143.154,1.1939,0.18206,0.236,0.833,2.89,1.742,2.935,142.3663,90,1,62.3388,1,1.0,,13153,Hybrid,stuck_delta,3.0
normal_city,Hybrid,3,0,1,174.963,140.811,1.2425,0.24473,0.2744,0.9509,2.8544,1.956,2.778,166.3686,106,1,61.9209,1,1.0,,18302,Hybrid,stuck_delta,3.0
normal_city,Hybrid,4,0,1,170.661,141.983,1.202,0.06661,0.2219,0.8741,2.7491,1.742,3.336,149.179,92,1,58.3844,1,1.0,,3139,Hybrid,stuck_delta,3.0
normal_city,Hybrid,5,0,1,168.103,141.397,1.1889,0.03745,0.2385,0.9584,2.9926,1.78,3.601,161.1052,99,1,61.0234,1,1.0,,1071,Hybrid,stuck_delta,3.0
normal_city,Hybrid,6,0,1,172.624,143.154,1.2059,0.09224,0.2765,1.0062,3.0825,1.759,2.86,173.7011,109,1,64.3976,1,1.0,,6006,Hybrid,stuck_delta,3.0
normal_city,Hybrid,7,0,1,172.9,141.983,1.2178,0.0761,0.2319,1.0364,2.4309,1.742,2.931,179.2008,113,1,66.5207,0,0.0,,741,Hybrid,stuck_delta,3.0
normal_city,Hybrid,8,0,1,208.653,141.397,1.4757,0.41374,0.2514,0.742,2.724,1.768,2.859,154.8252,100,1,69.9346,1,1.0,,30176,Hybrid,stuck_delta,3.0
normal_city,Hybrid,9,0,1,175.484,140.811,1.2462,0.04284,0.2525,1.0624,2.7982,1.742,2.834,186.4405,114,1,69.8241,1,1.0,,1081,Hybrid,stuck_delta,3.0
normal_city,Hybrid,10,0,1,175.0,141.983,1.2325,0.04181,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0.0,,750,Hybrid,stuck_delta,3.0
normal_city,Hybrid,11,0,1,170.205,140.811,1.2087,0.12693,0.2416,0.9586,3.0539,1.759,3.598,163.1539,101,1,61.1683,1,1.0,,4510,Hybrid,stuck_delta,3.0
normal_city,Hybrid,12,0,1,165.28,140.811,1.1738,1.31207,0.1348,0.0922,4.1165,1.88,3.419,15.2464,13,1,36.4746,1,1.0,,89815,Hybrid,stuck_delta,3.0
normal_city,Hybrid,13,0,1,166.818,141.983,1.1749,0.41627,0.2034,0.563,8.0288,1.553,2.788,93.9249,70,1,54.6554,1,1.0,,29943,Hybrid,stuck_delta,3.0
normal_city,Hybrid,14,0,1,175.228,140.811,1.2444,0.15728,0.2581,1.0735,3.8127,1.78,2.895,188.1128,110,1,68.7828,1,1.0,,11741,Hybrid,stuck_delta,3.0
normal_city,Hybrid,15,0,1,154.867,140.811,1.0998,0.23873,0.0951,0.1871,1.2611,1.742,3.503,28.9712,29,1,33.0786,1,1.0,,18074,Hybrid,stuck_delta,3.0
normal_city,Hybrid,16,0,1,172.2,140.811,1.2229,0.04059,0.2344,1.0476,2.0568,1.82,2.939,180.4019,120,1,71.4025,0,0.0,,738,Hybrid,stuck_delta,3.0
