scenario,algorithm,instance,success,path_length,length_ratio,curvature,max_curvature,drive_time_curved,comp_time,parameter,value
blocked_road,RRT*+Bezier,13,1,147.958,1.0076,0.0401,1.1642,25.2924,1.24345,goal,2
blocked_road,Hybrid,13,1,164.307,1.1189,0.439,1.9919,48.7138,2.81333,goal,2
blocked_road,Modified,13,1,162.096,1.1039,0.3141,2.6738,44.1031,0.2636,goal,2
blocked_road,APF,14,0,2800.0,18.4074,3.2966,9.074,2231.5488,0.50837,goal,2
blocked_road,RRT*,14,1,151.955,0.999,0.0435,1.1396,26.958,0.5113,goal,2
blocked_road,RRT*+Bezier,14,1,151.607,0.9967,0.0393,0.9451,25.1307,0.5217,goal,2
blocked_road,Hybrid,14,1,261.657,1.7201,0.2631,5.5929,66.5651,1.41525,goal,2
blocked_road,Modified,14,1,210.815,1.3859,0.1654,5.0142,46.2815,0.55062,goal,2
blocked_road,APF,15,0,2800.0,18.3368,3.8345,9.8172,1855.2054,0.52378,goal,2
blocked_road,RRT*,15,1,154.152,1.0095,0.0325,1.1465,24.1117,0.93093,goal,2
blocked_road,RRT*+Bezier,15,1,154.152,1.0095,0.0325,1.1465,24.1117,0.93379,goal,2
blocked_road,Hybrid,15,1,214.968,1.4078,0.5438,3.2519,66.257,0.99536,goal,2
blocked_road,Modified,15,1,206.427,1.3519,0.2758,6.7336,50.2337,0.51911,goal,2
blocked_road,APF,16,0,2800.0,18.7688,3.9045,10.0287,1872.6903,0.51456,goal,2
blocked_road,RRT*,16,1,154.7,1.037,0.0503,1.0627,28.7022,0.72061,goal,2
blocked_road,RRT*+Bezier,16,1,154.7,1.037,0.0503,1.0627,28.7022,0.7367,goal,2
blocked_road,Hybrid,16,1,206.358,1.3832,0.4266,4.34,59.2861,0.71009,goal,2
blocked_road,Modified,16,1,198.785,1.3325,0.2334,9.3971,48.2305,0.25062,goal,2
blocked_road,APF,17,0,46.2,0.3121,0.364,1.6176,12.9088,0.01534,goal,2
blocked_road,RRT*,17,1,152.626,1.0312,0.0468,1.2184,27.097,0.39637,goal,2
blocked_road,RRT*+Bezier,17,1,152.626,1.0312,0.0468,1.2184,27.097,0.41067,goal,2
blocked_road,Hybrid,17,1,185.289,1.2518,0.1478,2.8703,39.7687,0.40024,goal,2
blocked_road,Modified,17,1,157.535,1.0643,0.0865,1.66,30.3434,0.28606,goal,2
blocked_road,APF,18,1,210.7,1.4406,1.4888,8.1739,84.2354,0.04233,goal,2
blocked_road,RRT*,18,1,147.201,1.0065,0.0368,1.0112,24.8207,0.27853,goal,2
blocked_road,RRT*+Bezier,18,1,147.201,1.0065,0.0368,1.0112,24.8207,0.25627,goal,2
blocked_road,Hybrid,18,1,163.711,1.1194,0.5059,1.6539,50.6377,0.09445,goal,2
blocked_road,Modified,18,1,159.749,1.0923,0.4207,7.9265,44.8687,0.14695,goal,2
blocked_road,APF,19,0,102.2,0.6824,0.8737,3.3241,38.9582,0.02317,goal,2
blocked_road,RRT*,19,1,151.377,1.0107,0.0302,1.3054,24.3095,0.14355,goal,2
blocked_road,RRT*+Bezier,19,1,151.377,1.0107,0.0302,1.3054,24.3095,0.14679,goal,2
blocked_road,Hybrid,19,1,209.364,1.3979,0.4533,3.3378,58.837,0.25269,goal,2
blocked_road,Modified,19,1,195.987,1.3086,0.1545,1.2414,43.7114,0.48216,goal,2
normal_city,APF,0,1,180.6,1.2902,1.1962,4.2154,77.4211,0.04208,goal,3
normal_city,RRT*,0,1,146.094,1.0437,0.0466,1.6236,26.1844,0.29016,goal,3
normal_city,RRT*+Bezier,0,1,146.094,1.0437,0.0466,1.6236,26.1844,0.31446,goal,3
normal_city,Hybrid,0,1,160.042,1.1433,0.6357,1.6166,59.3573,0.96706,goal,3
normal_city,Modified,0,1,155.145,1.1083,0.5406,2.9837,49.1323,0.17515,goal,3
normal_city,APF,1,1,186.9,1.3464,1.3141,6.4809,74.4206,0.04676,goal,3
normal_city,RRT*,1,1,146.213,1.0533,0.0501,0.9249,27.4624,0.4603,goal,3
normal_city,RRT*+Bezier,1,1,146.213,1.0533,0.0501,0.9249,27.4624,0.47477,goal,3
normal_city,Hybrid,1,1,164.596,1.1858,0.5154,3.6701,54.7422,0.21164,goal,3
normal_city,Modified,1,1,170.529,1.2285,0.7032,5.979,53.8009,0.42358,goal,3
normal_city,APF,2,1,187.6,1.3515,1.3166,5.8321,78.237,0.04342,goal,3
normal_city,RRT*,2,1,143.538,1.0341,0.0608,1.0901,27.8505,0.28731,goal,3
normal_city,RRT*+Bezier,2,1,143.538,1.0341,0.0608,1.0901,27.8505,0.31493,goal,3
normal_city,Hybrid,2,1,161.52,1.1636,0.6041,3.5937,56.5199,13.92514,goal,3
normal_city,Modified,2,1,155.796,1.1224,0.4418,2.9657,45.8719,0.59411,goal,3
normal_city,APF,3,1,189.7,1.3384,1.3269,5.4359,73.755,0.03734,goal,3
normal_city,RRT*,3,1,153.419,1.0824,0.0409,1.2515,26.0322,0.24622,goal,3
normal_city,RRT*+Bezier,3,1,153.419,1.0824,0.0409,1.2515,26.0322,0.25773,goal,3
normal_city,Hybrid,3,1,159.398,1.1246,0.601,1.6584,53.8924,0.10531,goal,3
normal_city,Modified,3,1,155.616,1.0979,0.4635,2.7428,45.3378,0.1973,goal,3
normal_city,APF,4,1,194.6,1.3729,1.4261,8.3391,79.3652,0.0455,goal,3
normal_city,RRT*,4,1,150.662,1.0629,0.0454,1.3459,26.8792,0.20196,goal,3
normal_city,RRT*+Bezier,4,1,150.662,1.0629,0.0454,1.3459,26.8792,0.20635,goal,3
normal_city,Hybrid,4,1,158.816,1.1205,0.5626,1.9093,54.4886,9.67236,goal,3
normal_city,Modified,4,1,162.108,1.1437,0.6037,9.2149,49.0725,0.20521,goal,3
normal_city,APF,5,1,184.1,1.3263,1.2726,5.3094,76.3871,0.04144,goal,3
normal_city,RRT*,5,1,149.646,1.0781,0.0538,1.5605,27.9862,0.57518,goal,3
normal_city,RRT*+Bezier,5,1,149.646,1.0781,0.0538,1.5605,27.9862,0.57558,goal,3
normal_city,Hybrid,5,1,158.379,1.141,0.5762,2.3314,53.2323,0.45444,goal,3
normal_city,Modified,5,1,152.975,1.102,0.4077,3.4684,44.3845,0.24857,goal,3
normal_city,APF,6,0,29.4,0.2118,0.1389,0.5728,6.3527,0.01491,goal,3
normal_city,RRT*,6,1,146.031,1.052,0.0612,1.1419,29.4214,0.27941,goal,3
normal_city,RRT*+Bezier,6,1,146.031,1.052,0.0612,1.1419,29.4214,0.29852,goal,3
normal_city,Hybrid,6,1,146.732,1.0571,0.0944,1.3907,31.9758,0.17278,goal,3
normal_city,Modified,6,1,147.846,1.0651,0.0845,1.2104,30.0419,1.20568,goal,3
normal_city,APF,7,1,189.7,1.3666,1.3398,5.5836,82.0445,0.04241,goal,3
normal_city,RRT*,7,1,142.724,1.0282,0.0576,1.3356,28.1733,1.51656,goal,3
normal_city,RRT*+Bezier,7,1,142.724,1.0282,0.0576,1.3356,28.1733,1.55468,goal,3
normal_city,Hybrid,7,1,156.542,1.1277,0.5411,1.4984,50.2207,0.23665,goal,3
normal_city,Modified,7,1,170.597,1.229,0.5972,5.1044,53.4721,0.30119,goal,3
normal_city,APF,8,1,190.4,1.3433,1.3464,5.4218,75.1504,0.03955,goal,3
normal_city,RRT*,8,1,143.342,1.0113,0.0585,0.8408,28.2881,0.62667,goal,3
normal_city,RRT*+Bezier,8,1,143.342,1.0113,0.0585,0.8408,28.2881,0.63524,goal,3
normal_city,Hybrid,8,1,163.626,1.1544,0.6044,1.5093,54.1688,0.2531,goal,3
normal_city,Modified,8,1,194.361,1.3712,0.407,5.7604,54.9362,0.55444,goal,3
normal_city,APF,9,0,37.8,0.2678,0.2882,0.7045,9.7785,0.01404,goal,3
normal_city,RRT*,9,1,141.54,1.0027,0.0584,1.455,26.7193,0.14659,goal,3
normal_city,RRT*+Bezier,9,1,141.54,1.0027,0.0584,1.455,26.7193,0.16439,goal,3
normal_city,Hybrid,9,1,151.321,1.072,0.1283,1.4506,33.695,0.24336,goal,3
normal_city,Modified,9,1,151.062,1.0702,0.0976,1.7769,32.7106,0.51746,goal,3
normal_city,APF,10,1,173.6,1.2299,1.0787,3.721,62.1616,0.03296,goal,3
normal_city,RRT*,10,1,144.119,1.021,0.0468,1.1354,25.9404,0.67515,goal,3
normal_city,RRT*+Bezier,10,1,144.119,1.021,0.0468,1.1354,25.9404,0.71195,goal,3
normal_city,Hybrid,10,1,155.007,1.0981,0.5886,1.8894,50.4164,0.09929,goal,3
normal_city,Modified,10,1,149.427,1.0586,0.4069,2.3129,40.8707,0.16466,goal,3
normal_city,APF,11,1,191.1,1.3595,1.4208,6.0756,81.6427,0.04311,goal,3
normal_city,RRT*,11,1,150.321,1.0694,0.0513,0.8174,28.6692,0.93364,goal,3
normal_city,RRT*+Bezier,11,1,150.321,1.0694,0.0513,0.8174,28.6692,0.9419,goal,3
normal_city,Hybrid,11,1,157.629,1.1214,0.6055,3.6449,52.3091,1.0665,goal,3
normal_city,Modified,11,1,159.687,1.136,0.6757,5.61,53.3893,0.38095,goal,3
normal_city,APF,12,0,2800.0,20.0865,3.4681,8.8268,1989.4367,0.51701,goal,3
normal_city,RRT*,12,1,139.698,1.0022,0.073,1.1984,29.7086,0.965,goal,3
normal_city,RRT*+Bezier,12,1,139.698,1.0022,0.073,1.1984,29.7086,0.97836,goal,3
normal_city,Hybrid,12,1,148.411,1.0647,0.2733,6.904,41.397,1.41086,goal,3
normal_city,Modified,12,1,151.445,1.0864,0.2532,7.7276,38.4785,1.1322,goal,3
normal_city,APF,13,0,94.5,0.664,0.6831,1.3897,33.4295,0.02384,goal,3
normal_city,RRT*,13,1,141.88,0.9969,0.0628,1.2528,27.9113,0.24886,goal,3
normal_city,RRT*+Bezier,13,1,141.88,0.9969,0.0628,1.2528,27.9113,0.27562,goal,3
normal_city,Hybrid,13,1,160.686,1.129,0.4347,1.3595,48.5483,0.25867,goal,3
normal_city,Modified,13,1,148.561,1.0438,0.1622,0.9486,33.3368,0.2886,goal,3
normal_city,APF,14,1,172.2,1.2199,1.0688,2.7061,71.2761,0.03535,goal,3
normal_city,RRT*,14,1,146.374,1.037,0.0484,1.1469,26.4051,0.36723,goal,3
normal_city,RRT*+Bezier,14,1,146.374,1.037,0.0484,1.1469,26.4051,0.38352,goal,3
normal_city,Hybrid,14,1,158.611,1.1237,0.7049,1.3268,55.1378,0.05914,goal,3
normal_city,Modified,14,1,148.22,1.0501,0.3574,1.3102,42.8079,0.17786,goal,3
normal_city,APF,15,1,172.9,1.2249,1.1169,2.565,68.812,0.03647,goal,3
normal_city,RRT*,15,1,145.342,1.0297,0.0355,0.9829,23.8363,0.40779,goal,3
normal_city,RRT*+Bezier,15,1,145.342,1.0297,0.0355,0.9829,23.8363,0.41396,goal,3
normal_city,Hybrid,15,1,157.265,1.1141,0.6852,1.7112,54.6404,0.37366,goal,3
normal_city,Modified,15,1,150.05,1.063,0.4502,2.5208,45.1305,0.15987,goal,3
normal_city,APF,16,1,168.7,1.2001,1.0347,2.8723,65.3805,0.03668,goal,3
normal_city,RRT*,16,1,151.111,1.075,0.0408,1.5642,26.0172,0.29026,goal,3
normal_city,RRT*+Bezier,16,1,151.111,1.075,0.0408,1.5642,26.0172,0.31499,goal,3
normal_city,Hybrid,16,1,154.801,1.1012,0.6262,1.5885,53.9963,0.10263,goal,3
normal_city,Modified,16,1,150.153,1.0682,0.4589,2.9234,42.3125,0.16501,goal,3
normal_city,APF,17,0,7.7,0.0546,0.1072,0.6928,1.9347,0.00868,goal,3
normal_city,RRT*,17,1,141.87,1.0051,0.0579,1.1622,27.3742,2.52281,goal,3
normal_city,RRT*+Bezier,17,1,141.87,1.0051,0.0579,1.1622,27.3742,2.55843,goal,3
normal_city,Hybrid,17,1,158.827,1.1252,0.0764,3.9107,32.0873,0.38312,goal,3
normal_city,Modified,17,1,150.071,1.0632,0.0938,2.1553,32.975,0.32136,goal,3
normal_city,APF,18,1,167.3,1.2052,0.9781,2.1191,68.5345,0.03536,goal,3
normal_city,RRT*,18,1,143.203,1.0316,0.0387,1.153,24.2749,0.22095,goal,3
normal_city,RRT*+Bezier,18,1,143.203,1.0316,0.0387,1.153,24.2749,0.2379,goal,3
normal_city,Hybrid,18,1,153.182,1.1035,0.5807,1.3195,50.7909,0.49986,goal,3
normal_city,Modified,18,1,148.599,1.0705,0.4445,2.1276,44.4557,0.14404,goal,3
normal_city,APF,19,0,2800.0,19.7545,3.1781,7.3665,2162.4073,0.50371,goal,3
normal_city,RRT*,19,1,152.553,1.0763,0.03,1.0899,24.5657,0.17829,goal,3
normal_city,RRT*+Bezier,19,1,152.553,1.0763,0.03,1.0899,24.5657,0.19251,goal,3
normal_city,Hybrid,19,1,208.834,1.4734,0.4593,2.9105,60.0196,0.26189,goal,3
normal_city,Modified,19,1,148.497,1.0477,0.3014,5.2344,40.0061,0.167,goal,3
blocked_road,APF,0,0,2800.0,19.046,3.7201,9.1907,1876.3109,0.50154,goal,3
blocked_road,RRT*,0,1,149.193,1.0148,0.0488,1.1072,27.005,0.90462,goal,3
blocked_road,RRT*+Bezier,0,1,149.193,1.0148,0.0488,1.1072,27.005,0.92936,goal,3
blocked_road,Hybrid,0,1,200.551,1.3642,0.4732,1.6546,59.7286,1.02722,goal,3
blocked_road,Modified,0,1,218.639,1.4872,0.1558,2.3501,51.9407,1.01442,goal,3
blocked_road,APF,1,0,2800.0,19.199,3.4528,10.115,2067.9524,0.50966,goal,3
blocked_road,RRT*,1,1,155.255,1.0646,0.0262,1.3218,23.755,0.96584,goal,3
blocked_road,RRT*+Bezier,1,1,155.255,1.0646,0.0262,1.3218,23.755,0.97908,goal,3
blocked_road,Hybrid,1,1,222.628,1.5265,0.5793,4.3028,72.5012,1.10714,goal,3
blocked_road,Modified,1,1,206.978,1.4192,0.2573,6.1127,56.4422,2.42475,goal,3
blocked_road,APF,2,0,18.9,0.1296,0.0514,0.533,3.3443,0.01098,goal,3
blocked_road,RRT*,2,1,147.522,1.0115,0.0481,0.9402,26.5989,0.26819,goal,3
blocked_road,RRT*+Bezier,2,1,147.522,1.0115,0.0481,0.9402,26.5989,0.28543,goal,3
blocked_road,Hybrid,2,1,151.808,1.0409,0.0429,1.5725,26.0593,1.12038,goal,3
blocked_road,Modified,2,1,157.523,1.0801,0.0288,1.2538,24.7428,0.3443,goal,3
blocked_road,APF,3,0,47.6,0.32,0.3821,0.7532,12.6829,0.01318,goal,3
blocked_road,RRT*,3,1,156.001,1.0486,0.022,1.0616,23.4229,1.85591,goal,3
blocked_road,RRT*+Bezier,3,1,154.764,1.0403,0.0184,1.1526,21.8347,1.86445,goal,3
blocked_road,Hybrid,3,1,159.902,1.0748,0.1598,1.9724,34.1247,0.84148,goal,3
blocked_road,Modified,3,1,158.649,1.0664,0.0866,1.623,31.2517,0.20384,goal,3
blocked_road,APF,4,0,2800.0,19.199,3.8323,10.3364,1873.6281,0.55023,goal,3
blocked_road,RRT*,4,1,152.137,1.0432,0.0386,1.3013,25.1766,0.56077,goal,3
blocked_road,RRT*+Bezier,4,1,151.97,1.042,0.0369,1.1621,24.6852,0.58166,goal,3
blocked_road,Hybrid,4,1,219.739,1.5067,0.5423,5.2312,70.0489,0.83845,goal,3
blocked_road,Modified,4,1,208.159,1.4273,0.2556,3.2884,54.8168,0.34866,goal,3
blocked_road,APF,5,0,2800.0,19.199,3.6312,9.4953,2002.4426,0.50589,goal,3
blocked_road,RRT*,5,1,148.972,1.0215,0.0452,1.1538,26.5637,1.49096,goal,3
blocked_road,RRT*+Bezier,5,1,148.972,1.0215,0.0452,1.1538,26.5637,1.45981,goal,3
blocked_road,Hybrid,5,1,213.678,1.4651,0.415,4.9461,64.961,0.48672,goal,3
blocked_road,Modified,5,1,205.245,1.4073,0.2165,3.7543,48.4001,0.70403,goal,3
blocked_road,APF,6,0,2800.0,19.199,3.2112,7.3688,2234.3124,0.52376,goal,3
blocked_road,RRT*,6,1,147.711,1.0128,0.0321,1.1167,24.1021,0.65375,goal,3
blocked_road,RRT*+Bezier,6,1,147.711,1.0128,0.0321,1.1167,24.1021,0.67487,goal,3
blocked_road,Hybrid,6,1,161.919,1.1102,0.2376,3.7169,42.4586,1.36936,goal,3
blocked_road,Modified,6,1,157.671,1.0811,0.1271,3.4146,35.2315,2.4211,goal,3
blocked_road,APF,7,1,187.6,1.2863,1.1158,5.311,78.383,0.04674,goal,3
blocked_road,RRT*,7,1,148.899,1.021,0.0574,1.2003,28.9302,1.17595,goal,3
blocked_road,RRT*+Bezier,7,1,148.899,1.021,0.0574,1.2003,28.9302,1.19744,goal,3
blocked_road,Hybrid,7,1,164.896,1.1307,0.5038,1.67,52.3021,2.10274,goal,3
blocked_road,Modified,7,1,157.299,1.0786,0.3302,2.1565,46.898,0.25854,goal,3
blocked_road,APF,8,0,38.5,0.2619,0.2461,1.6643,9.3352,0.01267,goal,3
blocked_road,RRT*,8,1,146.534,0.9967,0.0419,1.053,25.6959,0.2961,goal,3
blocked_road,RRT*+Bezier,8,1,146.534,0.9967,0.0419,1.053,25.6959,0.30743,goal,3
blocked_road,Hybrid,8,1,172.21,1.1714,0.107,3.3893,34.3023,3.36402,goal,3
blocked_road,Modified,8,1,156.039,1.0614,0.0474,1.075,28.1113,0.78291,goal,3
blocked_road,APF,9,0,2800.0,19.199,4.4148,10.472,1716.3282,0.53895,goal,3
blocked_road,RRT*,9,1,144.472,0.9906,0.0477,0.9424,26.2683,2.39443,goal,3
blocked_road,RRT*+Bezier,9,1,144.472,0.9906,0.0477,0.9424,26.2683,2.1358,goal,3
blocked_road,Hybrid,9,1,163.635,1.122,0.2125,6.724,37.1475,0.23845,goal,3
blocked_road,Modified,9,1,163.172,1.1188,0.2078,8.2139,35.0781,2.21617,goal,3
blocked_road,APF,10,0,47.6,0.3212,0.4168,2.0685,13.2632,0.01337,goal,3
blocked_road,RRT*,10,1,148.33,1.001,0.0352,1.2444,23.8171,0.29539,goal,3
blocked_road,RRT*+Bezier,10,1,148.33,1.001,0.0352,1.2444,23.8171,0.31481,goal,3
blocked_road,Hybrid,10,1,171.691,1.1586,0.1673,4.0735,37.3498,0.41619,goal,3
blocked_road,Modified,10,1,189.035,1.2757,0.0779,3.9181,33.8881,0.77726,goal,3
blocked_road,APF,11,0,46.2,0.313,0.4114,0.7657,12.1323,0.01496,goal,3
blocked_road,RRT*,11,1,147.013,0.996,0.0555,1.2763,27.8741,0.36614,goal,3
blocked_road,RRT*+Bezier,11,1,147.013,0.996,0.0555,1.2763,27.8741,0.38587,goal,3
blocked_road,Hybrid,11,1,160.261,1.0858,0.1559,2.5331,33.5582,1.78225,goal,3
blocked_road,Modified,11,1,190.797,1.2927,0.0828,3.5329,37.2274,0.58323,goal,3
blocked_road,APF,12,0,2800.0,19.1222,3.1514,7.8753,2127.4423,0.50846,goal,3
blocked_road,RRT*,12,1,154.728,1.0567,0.0496,1.4189,27.6825,0.83553,goal,3
blocked_road,RRT*+Bezier,12,1,154.728,1.0567,0.0496,1.4189,27.6825,0.8391,goal,3
blocked_road,Hybrid,12,1,204.141,1.3942,0.3192,5.1239,59.7069,1.45015,goal,3
blocked_road,Modified,12,1,208.56,1.4243,0.1432,4.2812,43.4514,1.05148,goal,3
blocked_road,APF,13,0,101.5,0.696,0.874,1.3957,39.9366,0.02557,goal,3
blocked_road,RRT*,13,1,147.609,1.0121,0.0429,1.2969,25.7817,1.25767,goal,3
blocked_road,RRT*+Bezier,13,1,147.609,1.0121,0.0429,1.2969,25.7817,1.27967,goal,3
blocked_road,Hybrid,13,1,162.484,1.1141,0.5652,1.4164,55.0198,0.33291,goal,3
blocked_road,Modified,13,1,152.473,1.0455,0.2051,1.193,36.4176,0.3522,goal,3
blocked_road,APF,14,0,2800.0,18.5292,4.0293,10.2359,1791.0164,0.5015,goal,3
blocked_road,RRT*,14,1,151.461,1.0023,0.0402,1.1192,26.4321,1.03931,goal,3
blocked_road,RRT*+Bezier,14,1,151.461,1.0023,0.0402,1.1192,26.4321,1.066,goal,3
blocked_road,Hybrid,14,1,213.892,1.4154,0.5933,5.3668,65.4648,0.41296,goal,3
blocked_road,Modified,14,1,200.469,1.3266,0.2106,2.7006,49.375,0.43927,goal,3
blocked_road,APF,15,0,2800.0,18.4577,3.8321,9.8173,1856.0402,0.50406,goal,3
blocked_road,RRT*,15,1,155.766,1.0268,0.0309,1.2222,24.9095,0.9214,goal,3
blocked_road,RRT*+Bezier,15,1,155.766,1.0268,0.0309,1.2222,24.9095,0.94539,goal,3
blocked_road,Hybrid,15,1,272.674,1.7975,0.2908,3.3003,67.6402,2.17966,goal,3
blocked_road,Modified,15,1,251.272,1.6564,0.1844,5.0184,55.9421,1.14295,goal,3
blocked_road,APF,16,0,103.6,0.6991,0.85,2.1227,41.4331,0.02408,goal,3
blocked_road,RRT*,16,1,150.198,1.0136,0.0546,1.2042,28.5103,0.96041,goal,3
blocked_road,RRT*+Bezier,16,1,150.198,1.0136,0.0546,1.2042,28.5103,0.97754,goal,3
blocked_road,Hybrid,16,1,214.443,1.4471,0.4356,2.7783,61.9596,0.2728,goal,3
blocked_road,Modified,16,1,194.435,1.3121,0.1802,1.3453,45.7388,0.26503,goal,3
blocked_road,APF,17,0,46.2,0.3143,0.4114,0.7657,12.1323,0.01456,goal,3
blocked_road,RRT*,17,1,151.324,1.0293,0.0435,1.5173,26.2181,0.45878,goal,3
blocked_road,RRT*+Bezier,17,1,151.324,1.0293,0.0435,1.5173,26.2181,0.4684,goal,3
blocked_road,Hybrid,17,1,186.493,1.2686,0.1497,4.3339,38.3556,0.56684,goal,3
blocked_road,Modified,17,1,159.256,1.0833,0.0838,1.973,31.4483,0.35698,goal,3
blocked_road,APF,18,1,225.4,1.5455,1.6794,9.9389,96.2591,0.04576,goal,3
blocked_road,RRT*,18,1,145.788,0.9996,0.0386,0.9663,24.4152,0.3753,goal,3
blocked_road,RRT*+Bezier,18,1,145.788,0.9996,0.0386,0.9663,24.4152,0.38489,goal,3
blocked_road,Hybrid,18,1,164.1,1.1252,0.4994,1.6812,52.6302,0.10027,goal,3
blocked_road,Modified,18,1,161.588,1.108,0.4841,8.5797,44.2501,0.16605,goal,3
blocked_road,APF,19,0,2800.0,18.8211,3.8944,10.1425,1852.775,0.47,goal,3
blocked_road,RRT*,19,1,150.375,1.0108,0.03,1.3053,24.1224,0.11211,goal,3
blocked_road,RRT*+Bezier,19,1,150.375,1.0108,0.03,1.3053,24.1224,0.12078,goal,3
blocked_road,Hybrid,19,1,208.148,1.3991,0.5303,3.9269,64.5949,0.16556,goal,3
blocked_road,Modified,19,1,201.714,1.3559,0.2342,4.6497,49.4314,0.9449,goal,3
normal_city,APF,0,1,177.1,1.2835,1.1553,3.4754,71.4327,0.03957,goal,5
normal_city,RRT*,0,1,144.715,1.0488,0.0478,1.2579,26.0165,0.28374,goal,5
normal_city,RRT*+Bezier,0,1,144.715,1.0488,0.0478,1.2579,26.0165,0.30647,goal,5
normal_city,Hybrid,0,1,155.082,1.1239,0.5983,1.7125,51.8515,0.21316,goal,5
normal_city,Modified,0,1,148.987,1.0798,0.3872,3.6019,46.3517,0.18362,goal,5
normal_city,APF,1,1,176.4,1.2839,1.1431,3.8559,67.0681,0.03963,goal,5
normal_city,RRT*,1,1,145.924,1.0621,0.0487,1.0972,26.9672,0.16423,goal,5
normal_city,RRT*+Bezier,1,1,145.924,1.0621,0.0487,1.0972,26.9672,0.18172,goal,5
normal_city,Hybrid,1,1,161.721,1.177,0.5452,2.8518,51.2716,0.10962,goal,5
normal_city,Modified,1,1,157.64,1.1473,0.6384,3.84,48.0019,0.16196,goal,5
normal_city,APF,2,0,2800.0,20.3789,3.2615,8.2477,2034.4436,0.51653,goal,5
normal_city,RRT*,2,1,140.924,1.0257,0.0621,1.2921,27.6851,0.54096,goal,5
normal_city,RRT*+Bezier,2,1,140.924,1.0257,0.0621,1.2921,27.6851,0.57048,goal,5
normal_city,Hybrid,2,1,155.363,1.1308,0.5289,1.3114,47.502,0.15801,goal,5
normal_city,Modified,2,1,148.009,1.0772,0.3447,1.8959,41.7481,0.22728,goal,5
normal_city,APF,3,1,200.2,1.4327,1.4859,6.5022,78.7948,0.0379,goal,5
normal_city,RRT*,3,1,153.209,1.0964,0.0402,1.1535,25.7687,0.24257,goal,5
normal_city,RRT*+Bezier,3,1,153.209,1.0964,0.0402,1.1535,25.7687,0.24948,goal,5
normal_city,Hybrid,3,1,171.963,1.2306,0.5762,5.706,58.0157,0.67906,goal,5
normal_city,Modified,3,1,160.291,1.1471,0.4094,2.836,46.8119,0.28721,goal,5
normal_city,APF,4,1,177.1,1.2568,1.1602,4.2186,67.2503,0.03792,goal,5
normal_city,RRT*,4,1,150.797,1.0702,0.0449,0.9895,26.4335,0.18621,goal,5
normal_city,RRT*+Bezier,4,1,150.797,1.0702,0.0449,0.9895,26.4335,0.21282,goal,5
normal_city,Hybrid,4,1,170.778,1.2119,0.5602,3.6195,53.9357,0.64824,goal,5
normal_city,Modified,4,1,150.19,1.0658,0.3914,3.5535,43.3858,0.38554,goal,5
normal_city,APF,5,1,177.1,1.2945,1.1667,3.2026,71.0496,0.04044,goal,5
normal_city,RRT*,5,1,149.268,1.091,0.0447,1.5665,26.3142,0.53102,goal,5
normal_city,RRT*+Bezier,5,1,149.268,1.091,0.0447,1.5665,26.3142,0.55539,goal,5
normal_city,Hybrid,5,1,159.171,1.1634,0.5827,4.6876,55.1025,0.35306,goal,5
normal_city,Modified,5,1,150.808,1.1023,0.4514,2.4395,47.7982,0.17464,goal,5
normal_city,APF,6,0,32.2,0.2354,0.1058,0.5392,7.2979,0.01472,goal,5
normal_city,RRT*,6,1,145.264,1.0618,0.0585,1.1256,28.5035,0.26672,goal,5
normal_city,RRT*+Bezier,6,1,145.264,1.0618,0.0585,1.1256,28.5035,0.31606,goal,5
normal_city,Hybrid,6,1,166.78,1.2191,0.0857,3.3987,34.7271,0.92365,goal,5
normal_city,Modified,6,1,145.161,1.061,0.0938,1.7069,31.9728,0.71163,goal,5
normal_city,APF,7,1,214.2,1.5657,1.7292,10.1384,90.7793,0.04883,goal,5
normal_city,RRT*,7,1,140.855,1.0296,0.0546,1.1192,26.7496,1.75724,goal,5
normal_city,RRT*+Bezier,7,1,140.855,1.0296,0.0546,1.1192,26.7496,1.76399,goal,5
normal_city,Hybrid,7,1,153.8,1.1242,0.4784,1.2888,46.7555,1.93498,goal,5
normal_city,Modified,7,1,160.529,1.1734,0.5605,3.148,49.3417,0.28792,goal,5
normal_city,APF,8,1,201.6,1.4307,1.4886,6.5434,84.0217,0.04298,goal,5
normal_city,RRT*,8,1,141.408,1.0035,0.0575,1.1081,28.0467,0.73926,goal,5
normal_city,RRT*+Bezier,8,1,141.408,1.0035,0.0575,1.1081,28.0467,0.76936,goal,5
normal_city,Hybrid,8,1,163.006,1.1568,0.6057,1.9708,51.7329,0.32319,goal,5
normal_city,Modified,8,1,154.442,1.096,0.3679,3.343,42.9268,0.66908,goal,5
normal_city,APF,9,0,38.5,0.2744,0.291,2.1292,10.8727,0.01406,goal,5
normal_city,RRT*,9,1,140.604,1.002,0.0594,1.4446,26.6278,0.14541,goal,5
normal_city,RRT*+Bezier,9,1,140.604,1.002,0.0594,1.4446,26.6278,0.16286,goal,5
normal_city,Hybrid,9,1,151.735,1.0813,0.1519,4.9946,36.4252,0.3146,goal,5
normal_city,Modified,9,1,148.892,1.061,0.1036,2.5545,32.2282,0.94571,goal,5
normal_city,APF,10,1,177.1,1.2727,1.1436,4.135,66.6326,0.03545,goal,5
normal_city,RRT*,10,1,144.461,1.0381,0.0448,1.1064,25.8757,0.74061,goal,5
